session_id,cashier_id,terminal_id,member_id,session_type,duration_min,order_transfer,usage,discount,total
17397,4,2,,Standard,145,5.64,21.49,0.0,27.13
17398,1,8,,Standard,42,4.88,4.35,0.0,9.23
17399,3,10,,Standard,51,3.41,6.83,0.0,10.24
17400,4,16,,Free,54,5.22,7.74,0.0,12.96
17401,5,5,,Standard,47,4.89,6.08,0.0,10.97
17402,3,9,43.0,Member,100,6.37,13.47,1.58,18.26
17403,1,9,,Standard,30,1.89,4.37,2.43,3.83
17404,5,2,,Standard,107,5.77,12.63,0.0,18.4
17405,1,3,,Time Limited,82,5.95,7.08,0.0,13.03
17406,1,14,,Time Limited,54,0.45,3.93,2.25,2.13
17407,3,6,44.0,Member,74,7.48,5.55,0.0,13.03
17408,2,10,,Standard,41,7.57,3.15,0.0,10.72
17409,3,10,,Standard,90,4.99,12.38,0.0,17.37
17410,1,1,42.0,Member,105,3.56,7.89,2.54,8.91
17411,2,5,,Standard,48,7.77,6.26,0.0,14.03
17412,5,15,,Standard,69,2.17,4.34,1.1,5.41
17413,3,10,,Standard,100,6.73,7.94,0.0,14.67
17414,5,14,,Standard,107,1.16,16.32,0.0,17.48
17415,1,1,,Standard,87,7.42,5.62,0.0,13.04
17416,3,1,6.0,Member,162,1.25,18.95,0.0,20.2
17417,5,13,9.0,Member,151,0.76,24.05,0.0,24.81
17418,1,6,,Standard,144,3.51,11.83,0.0,15.34
17419,5,10,,Free,33,3.27,2.78,0.0,6.05
17420,4,7,,Standard,95,3.04,8.26,0.0,11.3
17421,4,9,,Standard,148,5.19,10.35,0.0,15.54
17422,4,15,,Standard,34,0.75,4.8,0.0,5.55
17423,2,11,,Standard,64,1.62,5.08,0.0,6.7
17424,3,10,8.0,Member,179,6.64,13.1,0.55,19.19
17425,5,13,,Standard,115,2.85,18.21,0.0,21.06
17426,1,14,,Standard,38,5.4,3.63,0.0,9.03
17427,3,12,,Standard,133,4.96,20.34,0.0,25.3
17428,2,16,,Standard,51,3.04,3.34,0.0,6.38
17429,3,10,60.0,Member,143,6.48,18.27,0.59,24.16
17430,5,4,23.0,Member,58,7.44,6.34,1.74,12.04
17431,1,4,,Standard,76,1.08,4.87,0.0,5.95
17432,3,15,,Standard,146,1.08,15.54,0.0,16.62
17433,4,14,,Standard,77,5.29,5.07,0.0,10.36
17434,3,15,,Free,17,5.71,2.36,0.0,8.07
17435,5,5,53.0,Member,92,1.28,8.22,2.8,6.7
17436,2,3,,Standard,47,3.7,4.5,0.0,8.2
17437,2,11,,Time Limited,42,1.17,3.92,0.0,5.09
17438,3,6,,Time Limited,88,2.22,7.08,0.0,9.3
17439,1,1,3.0,Member,64,0.2,5.6,0.0,5.8
17440,5,6,,Standard,72,4.45,10.72,0.0,15.17
17441,5,5,,Standard,144,3.09,12.63,1.94,13.78
17442,2,10,,Time Limited,79,0.5,5.86,0.0,6.36
17443,1,14,52.0,Member,100,1.87,9.0,0.0,10.87
17444,4,3,18.0,Member,49,2.53,5.87,0.0,8.4
17445,2,1,48.0,Member,164,0.87,12.85,0.0,13.72
17446,2,11,,Standard,91,0.89,7.99,0.0,8.88
17447,1,13,,Standard,33,5.05,2.78,2.22,5.61
17448,4,16,,Standard,67,6.3,4.93,0.0,11.23
17449,3,8,,Standard,45,7.14,4.52,0.0,11.66
17450,2,12,,Standard,41,1.23,3.52,0.0,4.75
17451,3,11,56.0,Member,120,7.73,18.35,2.87,23.21
17452,3,3,,Standard,41,3.04,4.84,0.0,7.88
17453,5,2,,Standard,141,7.65,11.46,0.0,19.11
17454,1,15,24.0,Member,46,6.88,6.29,0.0,13.17
17455,1,3,,Standard,97,5.47,13.49,0.0,18.96
17456,5,5,,Standard,95,6.54,12.3,0.0,18.84
17457,3,13,60.0,Member,67,6.32,9.72,0.4,15.64
17458,2,3,43.0,Member,46,2.83,6.24,0.0,9.07
17459,4,14,,Time Limited,40,1.89,6.25,0.0,8.14
17460,1,6,,Administrator,37,0.38,3.43,0.0,3.81
17461,3,10,,Standard,149,3.03,10.63,0.0,13.66
17462,5,12,22.0,Member,94,6.14,10.18,2.11,14.21
17463,1,8,44.0,Member,56,7.26,4.98,0.0,12.24
17464,5,2,34.0,Member,159,7.11,13.41,0.0,20.52
17465,4,3,,Standard,145,0.51,18.44,0.8,18.15
17466,2,8,58.0,Member,173,7.94,27.59,0.0,35.53
17467,1,3,,Standard,70,5.04,9.84,2.29,12.59
17468,5,5,,Free,46,3.37,3.05,0.0,6.42
17469,2,5,,Standard,132,5.39,13.32,1.15,17.56
17470,1,8,,Standard,119,6.0,10.24,1.86,14.38
17471,5,7,,Time Limited,56,0.57,7.56,0.0,8.13
17472,2,4,,Standard,54,7.72,4.03,0.0,11.75
17473,5,10,57.0,Member,75,1.1,5.92,0.0,7.02
17474,2,13,,Standard,129,6.28,13.12,0.0,19.4
17475,2,9,,Standard,39,5.44,5.66,0.03,11.07
17476,1,9,51.0,Member,57,4.38,5.89,0.66,9.61
17477,3,5,,Standard,133,6.66,14.43,0.0,21.09
17478,3,7,56.0,Member,131,6.67,19.37,0.0,26.04
17479,5,7,,Standard,86,1.3,10.19,0.0,11.49
17480,1,4,17.0,Member,124,1.59,15.29,0.0,16.88
17481,4,6,4.0,Member,159,6.25,10.5,1.93,14.82
17482,2,4,2.0,Member,110,5.25,7.28,0.0,12.53
17483,1,1,,Free,43,6.67,4.34,2.53,8.48
17484,5,6,,Standard,43,5.32,3.84,2.76,6.4
17485,1,7,24.0,Member,111,1.74,15.05,0.0,16.79
17486,5,7,,Standard,146,4.31,13.77,0.0,18.08
17487,1,3,,Standard,54,4.76,5.21,0.0,9.97
17488,2,12,,Standard,49,5.02,7.18,0.0,12.2
17489,3,5,47.0,Member,101,3.23,7.82,0.0,11.05
17490,5,11,,Standard,68,1.7,10.71,0.0,12.41
17491,3,4,48.0,Member,144,6.5,10.68,1.61,15.57
17492,3,6,,Standard,123,6.55,13.62,0.0,20.17
17493,3,10,,Standard,102,3.4,11.73,0.88,14.25
17494,2,10,,Standard,106,7.22,12.85,0.0,20.07
17495,4,8,,Standard,88,5.39,6.34,0.0,11.73
17496,2,16,,Free,19,4.86,1.36,0.5,5.72
17497,4,1,,Standard,111,4.36,9.65,0.0,14.01
17498,1,11,,Standard,36,4.35,3.5,2.0,5.85
17499,1,16,,Administrator,16,2.77,1.7,2.36,2.11
17500,2,16,,Standard,94,7.18,8.26,0.0,15.44
17501,1,9,,Free,49,3.11,4.41,0.0,7.52
17502,5,6,,Time Limited,30,7.48,2.95,1.14,9.29
17503,2,12,,Standard,74,3.17,6.43,0.0,9.6
17504,1,8,,Standard,144,4.36,10.27,0.0,14.63
17505,2,10,,Administrator,25,0.52,2.23,0.0,2.75
17506,1,13,,Standard,71,6.16,4.78,0.0,10.94
17507,4,12,56.0,Member,172,2.74,25.15,0.0,27.89
17508,5,6,63.0,Member,163,5.35,23.55,1.54,27.36
17509,3,2,,Standard,92,4.42,10.03,0.0,14.45
17510,2,13,,Standard,133,4.79,12.93,0.0,17.72
17511,1,8,,Free,29,1.46,4.14,0.0,5.6
17512,4,10,54.0,Member,67,2.07,10.38,0.0,12.45
17513,1,10,42.0,Member,160,5.5,19.56,2.84,22.22
17514,4,3,,Standard,36,2.78,3.27,0.0,6.05
17515,2,13,,Standard,55,4.97,6.97,0.0,11.94
17516,4,5,,Time Limited,37,7.32,3.7,0.0,11.02
17517,3,6,,Time Limited,88,6.21,11.85,0.0,18.06
17518,3,11,1.0,Member,89,3.15,9.27,0.0,12.42
17519,2,2,,Administrator,39,1.13,3.98,2.46,2.65
17520,2,7,,Standard,96,7.61,14.24,0.0,21.85
17521,5,1,7.0,Member,77,5.6,9.51,0.0,15.11
17522,1,15,6.0,Member,76,7.33,10.9,0.0,18.23
17523,2,6,,Standard,137,4.06,10.66,0.0,14.72
17524,4,15,,Standard,80,7.64,9.13,0.0,16.77
17525,1,2,,Standard,148,1.15,22.61,0.0,23.76
17526,3,2,9.0,Member,168,2.52,17.51,0.0,20.03
17527,1,16,,Time Limited,82,1.56,11.76,0.0,13.32
17528,4,8,33.0,Member,164,0.12,20.62,0.0,20.74
17529,5,14,,Time Limited,68,1.82,8.61,0.0,10.43
17530,3,2,,Time Limited,37,0.61,5.26,0.0,5.87
17531,1,14,,Standard,138,7.61,20.85,0.0,28.46
17532,2,13,,Time Limited,79,3.13,7.63,0.0,10.76
17533,3,7,,Time Limited,33,5.77,2.31,2.15,5.93
17534,2,11,,Time Limited,49,4.35,7.75,0.0,12.1
17535,3,15,,Standard,113,6.23,17.84,0.0,24.07
17536,2,13,,Administrator,11,4.64,1.08,0.0,5.72
17537,5,12,,Standard,81,4.59,11.94,0.0,16.53
17538,1,11,,Time Limited,74,1.0,11.56,0.0,12.56
17539,5,13,,Standard,32,3.22,3.92,2.41,4.73
17540,4,2,53.0,Member,96,3.26,14.96,0.0,18.22
17541,2,10,,Standard,129,3.44,8.8,0.0,12.24
17542,4,7,,Standard,118,6.16,8.15,0.0,14.31
17543,1,6,,Standard,89,1.11,10.55,2.91,8.75
17544,1,4,,Free,17,7.26,2.21,0.0,9.47
17545,2,11,39.0,Member,131,1.24,13.44,0.0,14.68
17546,1,4,,Standard,137,2.9,17.76,0.0,20.66
17547,1,1,,Standard,81,6.0,11.02,0.0,17.02
17548,1,8,,Standard,83,2.37,10.41,0.0,12.78
17549,4,1,9.0,Member,56,2.53,7.45,0.0,9.98
17550,3,3,,Free,45,2.0,5.79,0.0,7.79
17551,3,14,,Standard,125,6.26,13.05,0.0,19.31
17552,1,8,,Standard,54,0.2,8.4,0.0,8.6
17553,3,7,,Standard,140,6.12,21.88,0.0,28.0
17554,5,5,,Standard,120,4.41,19.13,0.0,23.54
17555,3,14,,Standard,89,1.29,11.0,2.53,9.76
17556,3,1,,Standard,55,5.26,6.51,0.0,11.77
17557,2,1,,Time Limited,73,1.75,10.56,0.0,12.31
17558,2,16,,Standard,65,2.71,9.82,0.0,12.53
17559,2,3,,Free,29,0.49,2.07,0.0,2.56
17560,2,2,,Standard,107,3.78,12.89,0.0,16.67
17561,1,11,,Standard,31,5.77,3.14,0.0,8.91
17562,1,12,,Time Limited,49,7.44,3.19,0.0,10.63
17563,4,16,,Standard,30,0.86,2.67,0.0,3.53
17564,3,16,2.0,Member,77,1.65,12.15,1.63,12.17
17565,4,7,,Standard,42,6.34,6.03,2.61,9.76
17566,3,14,,Standard,91,6.08,14.18,2.73,17.53
17567,2,12,21.0,Member,65,4.25,8.63,0.0,12.88
17568,5,3,,Standard,84,7.92,9.56,0.0,17.48
17569,1,14,,Standard,32,7.83,3.13,0.0,10.96
17570,2,6,,Standard,68,7.77,8.26,0.0,16.03
17571,2,9,,Standard,83,7.68,6.0,0.0,13.68
17572,4,9,5.0,Member,103,4.48,9.6,0.0,14.08
17573,4,10,,Standard,58,7.27,6.98,0.0,14.25
17574,5,7,,Standard,115,4.22,14.72,0.0,18.94
17575,4,7,46.0,Member,86,2.98,5.76,0.0,8.74
17576,5,5,,Standard,146,7.06,20.31,0.0,27.37
17577,2,1,55.0,Member,70,6.84,5.27,0.0,12.11
17578,4,4,,Standard,138,6.03,13.66,0.0,19.69
17579,5,13,,Standard,110,0.76,16.45,0.0,17.21
17580,3,3,,Time Limited,42,7.59,6.12,0.0,13.71
17581,2,11,,Standard,121,4.34,9.37,0.0,13.71
17582,3,4,,Administrator,36,3.79,3.33,0.0,7.12
17583,3,14,,Standard,34,3.85,2.29,0.0,6.14
17584,3,2,,Standard,89,4.58,7.28,0.0,11.86
17585,1,4,,Standard,79,1.42,10.51,0.0,11.93
17586,5,12,,Standard,138,5.38,17.48,2.66,20.2
17587,3,15,1.0,Member,76,2.75,6.33,1.0,8.08
17588,3,13,,Standard,39,3.71,2.42,0.07,6.06
17589,3,4,,Standard,43,0.13,5.54,0.0,5.67
17590,1,8,,Time Limited,62,2.49,6.37,0.0,8.86
17591,3,12,8.0,Member,163,7.27,18.34,0.0,25.61
17592,4,12,35.0,Member,144,5.42,17.45,0.0,22.87
17593,3,7,6.0,Member,51,6.86,6.91,0.0,13.77
17594,5,13,,Standard,63,4.34,8.61,0.0,12.95
17595,1,7,,Standard,76,7.95,6.85,0.0,14.8
17596,1,11,,Free,50,7.98,3.63,0.0,11.61
17597,2,12,33.0,Member,127,0.42,15.76,0.0,16.18
17598,4,13,,Standard,121,4.14,9.06,0.0,13.2
17599,4,15,,Standard,138,5.97,10.73,0.0,16.7
17600,1,6,,Standard,59,0.26,7.78,0.05,7.99
17601,3,4,,Time Limited,39,2.82,4.19,1.68,5.33
17602,1,14,10.0,Member,162,0.15,10.65,0.03,10.77
17603,4,4,,Time Limited,39,5.31,3.81,0.0,9.12
17604,5,1,,Standard,127,6.43,18.67,0.0,25.1
17605,3,9,19.0,Member,142,3.96,20.12,0.76,23.32
17606,2,8,,Standard,62,6.5,8.53,0.0,15.03
17607,4,15,52.0,Member,76,1.68,5.51,2.01,5.18
17608,3,7,,Time Limited,70,5.24,4.53,0.0,9.77
17609,1,14,,Standard,82,1.23,6.9,1.76,6.37
17610,4,12,,Standard,93,6.91,13.72,0.0,20.63
17611,1,1,,Standard,89,0.32,13.03,0.0,13.35
17612,5,10,14.0,Member,71,4.87,5.56,0.0,10.43
17613,3,1,37.0,Member,164,7.07,19.44,0.0,26.51
17614,1,3,,Standard,101,0.99,7.69,0.0,8.68
17615,2,2,9.0,Member,92,3.02,7.65,1.2,9.47
17616,5,7,,Standard,30,6.76,2.82,0.0,9.58
17617,2,13,,Standard,100,2.46,6.64,0.0,9.1
17618,1,7,,Standard,49,3.79,6.69,0.0,10.48
17619,3,12,51.0,Member,85,4.08,8.22,0.0,12.3
17620,1,8,11.0,Member,71,3.68,7.1,0.0,10.78
17621,2,4,,Time Limited,78,5.85,11.04,0.0,16.89
17622,5,16,,Time Limited,89,6.71,8.77,0.0,15.48
17623,2,8,,Standard,51,2.29,3.58,0.0,5.87
17624,2,8,,Standard,54,6.12,3.97,0.0,10.09
17625,2,1,,Standard,42,2.11,6.64,0.0,8.75
17626,1,8,,Free,23,7.64,2.51,0.67,9.48
17627,5,8,,Standard,53,0.7,3.37,2.99,1.08
17628,1,14,,Standard,96,3.44,8.28,0.0,11.72
17629,4,14,,Time Limited,31,4.84,4.48,0.0,9.32
17630,3,14,,Time Limited,83,4.28,13.01,0.0,17.29
17631,2,12,,Time Limited,81,4.22,8.53,0.0,12.75
17632,5,10,,Standard,117,2.21,13.47,0.0,15.68
17633,2,10,62.0,Member,74,3.24,6.79,0.0,10.03
17634,3,3,,Standard,133,6.01,10.48,1.41,15.08
17635,2,6,,Standard,132,6.13,15.94,0.0,22.07
17636,5,12,20.0,Member,180,3.99,21.79,0.0,25.78
17637,4,7,,Time Limited,82,5.75,7.48,0.0,13.23
17638,5,11,4.0,Member,125,1.44,12.41,0.0,13.85
17639,5,6,61.0,Member,160,7.65,15.21,0.0,22.86
17640,2,9,,Standard,64,5.54,8.24,0.0,13.78
17641,1,6,17.0,Member,124,0.74,13.15,0.0,13.89
17642,5,7,24.0,Member,103,6.15,9.52,0.0,15.67
17643,3,6,,Standard,104,1.36,8.19,1.52,8.03
17644,2,7,,Standard,126,2.27,17.04,0.0,19.31
17645,1,13,,Time Limited,52,4.38,5.03,2.5,6.91
17646,5,8,,Time Limited,80,4.28,8.74,0.0,13.02
17647,5,5,9.0,Member,150,1.77,12.02,0.0,13.79
17648,3,11,,Free,23,4.12,3.0,1.35,5.77
17649,1,14,,Standard,105,1.53,8.99,0.0,10.52
17650,1,5,,Standard,43,6.24,4.76,1.18,9.82
17651,4,5,,Time Limited,34,0.93,3.74,0.0,4.67
17652,4,13,,Standard,131,0.91,14.93,0.0,15.84
17653,1,7,,Standard,60,1.2,6.33,0.5,7.03
17654,5,3,,Standard,133,1.69,9.95,0.0,11.64
17655,5,11,,Standard,80,1.86,5.48,1.48,5.86
17656,1,11,,Standard,142,4.25,21.41,0.0,25.66
17657,5,14,,Administrator,26,1.53,4.07,0.0,5.6
17658,1,11,,Standard,45,6.34,3.14,2.95,6.53
17659,4,6,,Time Limited,45,1.77,6.02,0.72,7.07
17660,3,4,38.0,Member,133,3.79,9.88,0.0,13.67
17661,1,12,,Free,27,6.84,2.41,1.81,7.44
17662,1,5,10.0,Member,128,6.75,15.28,2.56,19.47
17663,5,9,,Standard,32,0.08,4.13,0.0,4.21
17664,4,14,,Standard,146,1.46,18.56,2.57,17.45
17665,4,4,,Standard,60,5.18,3.82,0.0,9.0
17666,5,5,,Standard,113,0.51,9.26,1.89,7.88
17667,2,3,,Administrator,37,3.66,4.29,0.0,7.95
17668,5,13,30.0,Member,141,1.63,14.72,0.0,16.35
17669,1,15,10.0,Member,78,7.48,6.83,0.14,14.17
17670,4,15,,Administrator,22,4.95,2.69,0.0,7.64
17671,5,3,,Time Limited,78,4.79,9.29,0.0,14.08
17672,1,4,16.0,Member,107,3.12,14.34,0.0,17.46
17673,1,3,7.0,Member,47,2.04,7.2,0.0,9.24
17674,5,9,52.0,Member,89,7.43,9.45,0.0,16.88
17675,2,15,,Standard,103,6.52,10.2,0.0,16.72
17676,1,5,,Standard,118,7.06,16.58,0.21,23.43
17677,2,2,,Standard,140,0.2,9.84,2.1,7.94
17678,3,1,12.0,Member,150,7.44,18.75,0.0,26.19
17679,1,10,,Standard,115,0.92,12.89,2.25,11.56
17680,2,2,,Standard,142,6.38,21.46,0.0,27.84
17681,4,5,1.0,Member,100,4.39,8.57,0.0,12.96
17682,5,11,,Standard,37,6.59,2.85,0.0,9.44
17683,3,9,,Standard,70,5.31,5.02,0.0,10.33
17684,4,9,7.0,Member,81,7.5,12.23,3.0,16.73
17685,2,1,,Standard,101,3.76,13.79,0.0,17.55
17686,2,3,9.0,Member,127,2.84,16.82,0.54,19.12
17687,3,11,,Time Limited,49,7.46,5.55,0.0,13.01
17688,2,4,,Standard,125,3.35,18.98,0.0,22.33
17689,4,15,,Standard,91,7.64,12.5,0.0,20.14
17690,4,14,,Standard,135,1.19,12.64,0.0,13.83
17691,3,10,,Standard,60,7.86,4.6,0.0,12.46
17692,5,14,,Standard,126,2.42,13.54,0.0,15.96
17693,5,13,,Administrator,32,1.79,4.28,0.0,6.07
17694,3,9,64.0,Member,122,7.37,9.97,0.0,17.34
17695,2,8,,Standard,43,7.52,2.93,0.0,10.45
17696,3,14,25.0,Member,86,5.72,6.54,0.0,12.26
17697,5,5,,Time Limited,56,7.36,5.7,0.95,12.11
17698,1,11,,Administrator,25,0.08,3.48,0.0,3.56
17699,5,12,,Standard,115,3.31,8.59,1.04,10.86
17700,3,4,46.0,Member,45,2.41,4.22,0.0,6.63
17701,3,3,,Standard,141,1.9,21.43,0.0,23.33
17702,1,7,,Standard,59,4.49,3.93,0.0,8.42
17703,5,3,,Standard,119,7.6,14.86,0.0,22.46
17704,1,12,,Time Limited,81,1.63,11.4,0.0,13.03
17705,4,16,,Standard,94,0.31,10.42,0.0,10.73
17706,3,9,,Time Limited,72,5.62,8.24,0.0,13.86
17707,4,4,12.0,Member,124,4.19,17.92,0.0,22.11
17708,5,10,25.0,Member,49,4.68,7.26,0.0,11.94
17709,3,16,,Standard,75,0.53,11.74,0.0,12.27
17710,1,15,9.0,Member,147,3.44,10.44,0.0,13.88
17711,2,7,,Administrator,17,2.91,1.19,0.0,4.1
17712,4,11,,Standard,123,3.11,17.55,0.0,20.66
17713,5,2,,Standard,142,6.09,18.52,1.3,23.31
17714,3,3,10.0,Member,135,2.88,19.23,0.73,21.38
17715,5,8,64.0,Member,105,5.94,10.03,0.0,15.97
17716,4,7,18.0,Member,113,4.16,17.7,0.0,21.86
17717,4,9,,Time Limited,65,6.53,4.07,0.0,10.6
17718,5,2,,Standard,118,4.52,18.76,0.0,23.28
17719,1,2,,Standard,141,2.99,18.79,0.94,20.84
17720,5,2,,Time Limited,39,4.4,3.9,0.0,8.3
17721,5,1,,Standard,45,0.16,2.9,0.0,3.06
17722,3,6,,Free,50,0.54,4.6,2.84,2.3
17723,2,7,,Standard,31,1.07,3.3,0.32,4.05
17724,1,1,,Standard,73,0.6,4.6,0.0,5.2
17725,4,15,,Standard,76,1.85,10.39,0.0,12.24
17726,3,14,40.0,Member,171,1.75,22.47,0.0,24.22
17727,3,12,,Time Limited,33,4.92,4.39,0.0,9.31
17728,4,8,,Administrator,25,7.19,3.04,0.0,10.23
17729,4,6,1.0,Member,157,6.22,12.57,1.36,17.43
17730,5,2,5.0,Member,115,3.71,17.17,0.0,20.88
17731,5,9,43.0,Member,162,4.76,15.09,0.18,19.67
17732,1,1,,Time Limited,43,1.63,6.37,0.0,8.0
17733,2,9,,Administrator,34,3.37,2.29,1.31,4.35
17734,4,4,,Standard,33,2.23,2.7,0.0,4.93
17735,1,6,,Standard,40,6.39,5.26,1.14,10.51
17736,4,13,,Standard,84,5.11,7.77,0.0,12.88
17737,5,5,,Standard,53,4.33,5.75,0.0,10.08
17738,3,11,,Time Limited,50,5.34,4.84,0.76,9.42
17739,2,3,,Free,23,6.69,3.25,1.36,8.58
17740,1,4,,Standard,34,3.12,2.37,0.48,5.01
17741,2,16,,Standard,129,7.12,13.56,0.23,20.45
17742,1,7,,Standard,125,5.31,15.9,0.0,21.21
17743,4,13,,Standard,38,3.24,5.59,0.0,8.83
17744,4,11,,Standard,33,3.79,4.03,0.0,7.82
17745,4,6,,Standard,102,4.74,7.77,0.0,12.51
17746,5,4,,Standard,142,2.73,21.11,0.0,23.84
17747,5,12,16.0,Member,167,7.05,11.33,0.0,18.38
17748,1,13,,Free,58,0.84,6.95,0.0,7.79
17749,3,6,,Administrator,24,3.06,3.58,0.0,6.64
17750,4,9,,Free,60,6.02,3.79,0.0,9.81
17751,5,15,,Administrator,16,3.18,1.01,0.0,4.19
17752,5,16,,Standard,143,3.79,22.17,0.0,25.96
17753,1,5,45.0,Member,135,1.5,16.01,1.09,16.42
17754,2,7,,Standard,59,7.2,5.08,0.0,12.28
17755,5,9,,Standard,61,0.96,7.86,0.0,8.82
17756,5,2,,Standard,115,5.82,13.15,0.88,18.09
17757,5,11,,Standard,91,0.93,10.12,0.0,11.05
17758,5,8,,Standard,126,7.71,11.8,0.0,19.51
17759,5,6,58.0,Member,165,5.57,12.95,0.0,18.52
17760,4,4,,Time Limited,81,2.48,7.44,0.0,9.92
17761,5,10,,Standard,85,2.54,6.76,0.33,8.97
17762,4,1,53.0,Member,168,2.04,12.81,0.55,14.3
17763,3,7,,Time Limited,32,1.09,2.8,0.0,3.89
17764,2,2,4.0,Member,118,0.61,12.18,1.63,11.16
17765,2,3,,Standard,91,2.81,6.76,0.0,9.57
17766,2,7,,Standard,39,2.04,5.95,0.29,7.7
17767,3,8,,Standard,60,0.5,6.75,0.0,7.25
17768,4,5,,Standard,116,1.44,18.07,0.0,19.51
17769,4,3,4.0,Member,107,6.28,10.41,0.0,16.69
17770,4,1,58.0,Member,96,7.02,10.5,0.0,17.52
17771,1,15,,Standard,60,7.54,5.21,0.0,12.75
17772,5,4,48.0,Member,178,3.86,23.71,1.97,25.6
17773,1,15,,Standard,144,3.32,9.23,2.53,10.02
17774,5,3,,Time Limited,66,4.84,10.49,0.27,15.06
17775,4,14,,Standard,127,2.31,20.15,0.0,22.46
17776,4,15,5.0,Member,159,2.65,24.22,0.0,26.87
17777,1,8,,Standard,113,6.0,15.66,1.88,19.78
17778,1,3,54.0,Member,55,6.49,6.88,0.0,13.37
17779,2,10,7.0,Member,128,4.2,20.05,0.0,24.25
17780,3,13,,Standard,74,4.12,6.03,0.0,10.15
17781,3,5,3.0,Member,89,3.96,9.95,0.0,13.91
17782,2,12,48.0,Member,159,4.15,17.6,0.31,21.44
17783,3,16,,Standard,107,4.06,7.4,0.0,11.46
17784,5,5,,Standard,93,2.77,6.5,0.0,9.27
17785,1,4,,Standard,60,2.41,7.23,0.0,9.64
17786,5,10,,Standard,51,2.93,3.38,0.0,6.31
17787,1,13,23.0,Member,48,1.73,5.81,1.29,6.25
17788,5,3,,Standard,122,5.13,16.84,0.0,21.97
17789,4,7,37.0,Member,144,0.54,19.97,0.0,20.51
17790,1,11,,Standard,59,3.5,4.29,0.0,7.79
17791,1,12,16.0,Member,97,2.31,8.77,0.0,11.08
17792,2,14,,Standard,145,0.61,12.73,0.0,13.34
17793,5,5,4.0,Member,126,0.06,19.11,0.0,19.17
17794,5,2,,Time Limited,38,3.4,2.65,0.0,6.05
17795,3,15,62.0,Member,94,5.15,8.92,0.0,14.07
17796,5,16,,Time Limited,90,6.7,7.83,2.62,11.91
17797,5,16,,Standard,130,5.46,9.08,0.0,14.54
17798,3,7,,Standard,83,5.78,9.1,0.0,14.88
17799,4,6,52.0,Member,110,0.9,16.8,0.0,17.7
17800,3,11,,Administrator,45,5.67,3.94,0.0,9.61
17801,1,11,,Time Limited,56,7.83,5.82,0.0,13.65
17802,5,9,,Standard,57,1.65,8.68,0.0,10.33
17803,2,5,,Standard,76,6.98,5.36,0.0,12.34
17804,2,12,7.0,Member,69,5.87,7.33,0.0,13.2
17805,3,11,17.0,Member,144,3.81,15.97,2.03,17.75
17806,4,1,51.0,Member,111,7.17,10.03,0.0,17.2
17807,4,13,,Standard,150,6.32,13.18,0.0,19.5
17808,5,3,,Standard,64,6.2,9.25,0.0,15.45
17809,1,2,,Standard,47,5.79,5.08,0.0,10.87
17810,3,11,,Standard,107,7.79,7.01,0.0,14.8
17811,3,10,,Standard,62,3.14,6.54,0.0,9.68
17812,4,4,,Standard,141,0.74,18.63,0.0,19.37
17813,1,12,,Administrator,38,5.52,2.79,0.0,8.31
17814,1,12,,Standard,125,0.82,11.98,0.0,12.8
17815,3,6,,Standard,42,1.94,6.71,0.0,8.65
17816,5,5,,Standard,97,6.41,14.02,1.95,18.48
17817,3,1,,Standard,92,2.77,6.72,0.0,9.49
17818,3,10,,Standard,137,1.74,15.79,0.0,17.53
17819,1,11,56.0,Member,71,7.86,9.94,1.3,16.5
17820,1,1,5.0,Member,60,7.55,8.79,0.0,16.34
17821,1,15,,Standard,87,4.7,12.95,0.0,17.65
17822,5,6,,Standard,140,4.04,21.0,0.0,25.04
17823,1,5,,Standard,140,4.6,8.74,1.7,11.64
17824,5,6,,Standard,141,0.83,9.23,2.74,7.32
17825,4,12,,Standard,58,2.54,8.35,0.0,10.89
17826,1,14,47.0,Member,70,0.4,8.79,0.82,8.37
17827,3,5,4.0,Member,124,6.93,12.61,0.0,19.54
17828,1,4,,Time Limited,47,5.72,4.68,0.0,10.4
17829,2,9,,Standard,109,4.01,16.09,0.0,20.1
17830,4,14,,Standard,52,6.64,7.94,0.0,14.58
17831,4,1,,Standard,90,0.5,8.45,0.0,8.95
17832,3,4,,Standard,64,0.06,9.71,0.0,9.77
17833,2,13,59.0,Member,73,5.44,6.21,0.0,11.65
17834,4,11,,Standard,53,2.55,5.08,0.0,7.63
17835,5,4,,Standard,146,0.48,10.42,0.69,10.21
17836,4,2,54.0,Member,61,7.52,9.56,0.76,16.32
17837,3,16,,Standard,112,5.93,8.91,0.0,14.84
17838,1,1,65.0,Member,91,4.13,10.74,1.4,13.47
17839,3,8,,Free,56,1.03,3.74,0.0,4.77
17840,1,7,,Time Limited,47,4.78,5.04,0.0,9.82
17841,3,2,,Standard,65,7.36,9.31,0.0,16.67
17842,3,13,,Standard,77,0.32,6.29,0.0,6.61
17843,2,15,,Free,51,3.7,6.29,0.0,9.99
17844,5,2,,Administrator,12,2.64,1.06,1.79,1.91
17845,4,1,,Standard,128,2.13,19.57,0.0,21.7
17846,4,8,6.0,Member,119,6.91,15.13,0.0,22.04
17847,2,15,,Free,51,5.76,3.59,0.0,9.35
17848,1,14,9.0,Member,175,3.0,11.86,0.0,14.86
17849,3,16,9.0,Member,119,1.96,16.28,0.35,17.89
